"logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol","GeneName","significance","negLog10FDR"
0.72945,-2.29475,1.69958081913351,0.15206168005422,0.300387540853241,-6.63036929909144,"ADAMTS6","ADAM metallopeptidase with thrombospondin type 1 motif 6","Not significant",0.52231808448711
1.187975,-3.66026666666667,1.69929716761783,0.152116509078472,0.300465357775315,-6.63073272018579,"LOC105371910","uncharacterized LOC105371910","Not significant",0.522205592860218
1.4843,-1.07806666666667,1.69927474702146,0.152120843766748,0.300465357775315,-6.63076144534258,"ANAPC1P4","ANAPC1 pseudogene 4","Not significant",0.522205592860218
-0.4326,0.7736,-1.69921548019981,0.152132302724421,0.300468465072847,-6.630837377244,"LRRC4B","leucine rich repeat containing 4B","Not significant",0.522201101576418
0.16985,2.78743333333333,1.69892957965376,0.152187592479002,0.30055813423046,-6.63120366009898,"KREMEN2","kringle containing transmembrane protein 2","Not significant",0.52207151389866
-0.0931249999999988,5.86026666666667,-1.69882597306614,0.152207633765558,0.300578183397464,-6.63133639236892,"PHKB","phosphorylase kinase regulatory subunit beta","Not significant",0.522042544620496
-0.6842,-1.28383333333333,-1.69855615571652,0.152259838773757,0.300661742443449,-6.63168205073776,"LOC100131289","uncharacterized LOC100131289","Not significant",0.52192182997312
-0.905075,-1.28528333333333,-1.69836620056254,0.152296602667646,0.300714801629341,-6.63192539077384,"LOC105372836","uncharacterized LOC105372836","Not significant",0.521845194753693
-0.226850000000001,-5.16908333333333,-1.69828768097421,0.152311801955872,0.300725276643288,-6.63202597546855,"CLYBL-AS2","CLYBL antisense RNA 2","Not significant",0.5218300669266
-0.885,-0.76495,-1.69754643751293,0.152455362322295,0.300987517889111,-6.63297546129134,"LOC101929566","uncharacterized LOC101929566","Not significant",0.521451514453612
0.123675000000001,2.89175,1.6974996523362,0.152464428025951,0.300987517889111,-6.63303538664434,"MED9","mediator complex subunit 9","Not significant",0.521451514453612
-1.07015,-2.17383333333333,-1.69708400370882,0.152544993403291,0.301127007176698,-6.63356775695111,"SNORD76","small nucleolar RNA, C/D box 76","Not significant",0.521250292172981
-0.104699999999997,7.2785,-1.69697939663402,0.152565276212246,0.301147487023965,-6.63370173443353,"KLF10","KLF transcription factor 10","Not significant",0.521220756521888
0.381374999999999,-2.1612,1.69659167107736,0.152640478082367,0.301276361506298,-6.63419830314134,"LOC107984840","uncharacterized LOC107984840","Not significant",0.521034942240047
0.1133,4.84153333333333,1.69595174971472,0.152764676802378,0.301501921216329,-6.63501780216718,"LOC105379549","uncharacterized LOC105379549","Not significant",0.520709916124188
1.598875,-2.67003333333333,1.69582884053237,0.152788543225363,0.301529445022511,-6.63517519377629,"LOC124902191","uncharacterized LOC124902191","Not significant",0.520670271628651
-0.1746,4.6003,-1.69512570296115,0.152925150372006,0.30177676772428,-6.63607554278278,"ADGRA3","adhesion G protein-coupled receptor A3","Not significant",0.520314197421638
0.0854000000000008,5.93908333333333,1.69507731192511,0.152934556423515,0.30177676772428,-6.6361375027572,"GATC","glutamyl-tRNA amidotransferase subunit C","Not significant",0.520314197421638
-0.0831250000000008,7.67923333333333,-1.69503052592226,0.152943651050366,0.30177676772428,-6.6361974072197,"THRAP3","thyroid hormone receptor associated protein 3","Not significant",0.520314197421638
-0.39075,0.6132,-1.69493255335756,0.152962697487093,0.301794756729808,-6.63632284923704,"STARD4-AS1","STARD4 antisense RNA 1","Not significant",0.520288309766169
-1.2472,-2.32806666666667,-1.69467628716632,0.153012528445511,0.301873477188944,-6.63665095843833,"SLC38A11","solute carrier family 38 member 11","Not significant",0.520175042712219
-0.401175,-0.5155,-1.69461492952698,0.153024461868359,0.301877425457707,-6.63672951554159,"LOC124905033","uncharacterized LOC124905033","Not significant",0.520169362517525
0.11445,4.76605,1.69433280706955,0.153079343840541,0.301966094021899,-6.6370907118948,"DEAF1","DEAF1 transcription factor","Not significant",0.520041818651669
0.767399999999999,-1.82925,1.69427122566529,0.153091326062468,0.301970132023017,-6.63716955144822,"LOC105377929","uncharacterized LOC105377929","Not significant",0.52003601114575
0.217475,1.93523333333333,1.69409432631216,0.153125751576377,0.302011426985922,-6.63739602270242,"ERICH2","glutamate rich 2","Not significant",0.519976624648661
0.56205,-1.24885,1.69406153046162,0.15313213467395,0.302011426985922,-6.63743800816504,"PSORS1C2","psoriasis susceptibility 1 candidate 2","Not significant",0.519976624648661
-0.728550000000001,-2.5911,-1.69362567050693,0.153216992142446,0.302139574331895,-6.63799597940675,"LOC124904007","uncharacterized LOC124904007","Not significant",0.519792386979801
-0.728550000000001,-2.5911,-1.69362567050693,0.153216992142446,0.302139574331895,-6.63799597940675,"FLJ39095","uncharacterized LOC400812","Not significant",0.519792386979801
0.1631,2.69193333333333,1.69309701737095,0.153319979165195,0.302317534185888,-6.63867269214554,"GSC","goosecoid homeobox","Not significant",0.519536663343719
1.337175,-3.19185,1.69306032395443,0.153327130008405,0.302317534185888,-6.63871966028124,"LOC124901968","uncharacterized LOC124901968","Not significant",0.519536663343719
-1.50555,-3.6303,-1.6922796098116,0.15347935598351,0.302598050451662,-6.6397189251715,"LOC107987170","uncharacterized LOC107987170","Not significant",0.519133874332703
0.109775000000004,5.98808333333333,1.69206228398647,0.153521757941656,0.302662016662042,-6.63999706771497,"ABCE1","ATP binding cassette subfamily E member 1","Not significant",0.519042078512
-0.0902999999999983,6.6723,-1.6918377290626,0.153565582765523,0.302713053763034,-6.64028445282495,"SLC31A1","solute carrier family 31 member 1","Not significant",0.518968850748028
-0.629,-0.340883333333333,-1.69182757287443,0.153567565176424,0.302713053763034,-6.64029745047276,"LOC101927759","uncharacterized LOC101927759","Not significant",0.518968850748028
0.0761000000000003,8.25973333333333,1.69162613899323,0.153606888875588,0.302770932586552,-6.6405552366604,"CKAP5","cytoskeleton associated protein 5","Not significant",0.518885821454715
-0.155175,3.5216,-1.69104201670689,0.153720978017171,0.302976162755587,-6.64130272642903,"THEM4","thioesterase superfamily member 4","Not significant",0.518591539124588
0.112875000000002,5.24045,1.69089969902812,0.153748788055976,0.303011325649937,-6.64148483760145,"AKNA","AT-hook transcription factor","Not significant",0.518541138575754
-1.6006,-2.94271666666667,-1.69065147686782,0.153797304839746,0.303087290624343,-6.64180245590134,"ACSM1","acyl-CoA synthetase medium chain family member 1","Not significant",0.518432274544425
-0.70565,-2.62853333333333,-1.69054253364711,0.153818603440694,0.303109610540487,-6.64194185292125,"KLF15","KLF transcription factor 15","Not significant",0.51840029346236
0.0842750000000017,3.87288333333333,1.69038514141773,0.153849379165166,0.303150601643179,-6.64214323825874,"FBXL15","F-box and leucine rich repeat protein 15","Not significant",0.518341565512295
0.47345,1.80788333333333,1.69030229039533,0.153865581952716,0.303162874229926,-6.64224924526386,"H3P4","H3 histone pseudogene 4","Not significant",0.518323984122747
0.450425,0.386633333333333,1.68972025910793,0.153979455607056,0.303367574623767,-6.64299391076588,"GOLGA2P6","GOLGA2 pseudogene 6","Not significant",0.518030840538508
1.425475,-3.16028333333333,1.68966164996945,0.153990927116113,0.303370510679748,-6.64306889314781,"LOC105374473","uncharacterized LOC105374473","Not significant",0.518026637364381
0.101175000000001,4.39595,1.68960782641024,0.154001462707494,0.303371602665861,-6.6431377524502,"PPP4R1L","protein phosphatase 4 regulatory subunit 1 like (pseudogene)","Not significant",0.518025074118537
-0.407675,1.02131666666667,-1.68942965978277,0.154036342783908,0.303420648254964,-6.64336568636519,"LIFR-AS1","LIFR antisense RNA 1","Not significant",0.517954868117314
0.379224999999999,-3.40698333333333,1.68929487757917,0.154062734687252,0.303452968575227,-6.64353811320465,"LOC124901227","atherin-like","Not significant",0.517908609600325
-0.101074999999999,6.75516666666667,-1.68917379899258,0.154086447152351,0.303480007435754,-6.6436930060128,"PLEKHB2","pleckstrin homology domain containing B2","Not significant",0.517869913967049
0.103425000000001,5.55635,1.68896346385161,0.154127648690141,0.303519783907048,-6.64396207575149,"EML2","EMAP like 2","Not significant",0.51781299565418
-0.215400000000001,-5.1729,-1.688764872552,0.154166559977529,0.303519783907048,-6.64421611439991,"","","Not significant",0.51781299565418
-0.215400000000001,-5.1729,-1.688764872552,0.154166559977529,0.303519783907048,-6.64421611439991,"","","Not significant",0.51781299565418
-0.215400000000001,-5.1729,-1.688764872552,0.154166559977529,0.303519783907048,-6.64421611439991,"LOC105379466","uncharacterized LOC105379466","Not significant",0.51781299565418
-0.215400000000001,-5.1729,-1.688764872552,0.154166559977529,0.303519783907048,-6.64421611439991,"LOC105379537","uncharacterized LOC105379537","Not significant",0.51781299565418
-0.215400000000001,-5.1729,-1.688764872552,0.154166559977529,0.303519783907048,-6.64421611439991,"SNORA74C-2","small nucleolar RNA, H/ACA box 74C-2","Not significant",0.51781299565418
-0.571275,0.59215,-1.68824614437375,0.15426824449453,0.303700305924396,-6.64487963714082,"DPY19L2","dpy-19 like 2","Not significant",0.517554770606562
-1.705975,-2.91621666666667,-1.68795443422056,0.154325457140099,0.303793260642239,-6.64525275052157,"C1QTNF8","C1q and TNF related 8","Not significant",0.517421864766688
1.505825,-2.76021666666667,1.6877903153338,0.154357654915892,0.303835300516704,-6.64546266036974,"LOC105371062","uncharacterized LOC105371062","Not significant",0.517361769877486
-0.416875,-0.312566666666667,-1.68773805884641,0.154367908311719,0.303835300516704,-6.64552949588946,"KCNK12","potassium two pore domain channel subfamily K member 12","Not significant",0.517361769877486
0.190150000000001,3.86036666666667,1.68769273060817,0.154376802851861,0.303835300516704,-6.64558746981872,"EFCAB11","EF-hand calcium binding domain 11","Not significant",0.517361769877486
-1.64625,-3.9836,-1.68726403743555,0.154460948781179,0.303963742450934,-6.64613574024224,"LOC107985057","uncharacterized LOC107985057","Not significant",0.517178217024758
-0.0745999999999976,7.55196666666667,-1.68724585628984,0.154464518484385,0.303963742450934,-6.64615899194395,"TCF25","transcription factor 25","Not significant",0.517178217024758
-0.720225000000001,-1.74315,-1.6871846643788,0.154476533572502,0.303963742450934,-6.64623724924938,"LOC107985251","uncharacterized LOC107985251","Not significant",0.517178217024758
-0.353275,-0.828166666666667,-1.68715500526432,0.154482357505882,0.303963742450934,-6.64627517952969,"LOC107984763","uncharacterized LOC107984763","Not significant",0.517178217024758
0.134800000000001,4.00366666666667,1.68710555944254,0.154492067295585,0.303963742450934,-6.64633841414157,"LINC01089","long intergenic non-protein coding RNA 1089","Not significant",0.517178217024758
-1.880575,-2.41091666666667,-1.68703295267506,0.154506326368214,0.303972120113632,-6.64643126765181,"ARHGAP11A-DT","ARHGAP11A divergent transcript","Not significant",0.517166247430907
-1.71945,-2.4455,-1.68685927930703,0.154540439054391,0.304018858873276,-6.64665336650189,"LOC124901256","uncharacterized LOC124901256","Not significant",0.517099475435446
-0.77285,-0.171933333333333,-1.68676053088166,0.154559838470312,0.304018858873276,-6.64677964640917,"REEP2","receptor accessory protein 2","Not significant",0.517099475435446
-0.286700000000001,-2.44648333333333,-1.68675924527383,0.1545600910479,0.304018858873276,-6.64678129043742,"USHBP1","USH1 protein network component harmonin binding protein 1","Not significant",0.517099475435446
0.71775,-1.0181,1.68661521419535,0.154588390820085,0.304054846993184,-6.64696547455245,"CCDC200","coiled-coil domain containing 200","Not significant",0.517048069029422
-0.163175,5.34306666666667,-1.68632339892189,0.154645743799961,0.304147970561408,-6.64733862979995,"CHMP7","charged multivesicular body protein 7","Not significant",0.516915077037396
-1.168025,-1.80218333333333,-1.68586496791837,0.154735886516199,0.304305566792194,-6.64792480935249,"LOC124903062","uncharacterized LOC124903062","Not significant",0.516690102834018
0.0976500000000007,6.48165,1.68556606785656,0.154794688679925,0.304401511887787,-6.64830698022112,"BICDL1","BICD family like cargo adaptor 1","Not significant",0.516553194861739
-0.0876749999999999,5.9348,-1.68524009731067,0.154858842047164,0.304507966952287,-6.64872374326013,"C5orf15","chromosome 5 open reading frame 15","Not significant",0.516401340278552
0.28755,1.8216,1.68363764797478,0.155174605427638,0.305105677136771,-6.65077221989205,"LOC124905094","uncharacterized LOC124905094","Not significant",0.515549711314544
0.0927499999999997,7.47683333333333,1.68359566529218,0.155182886847975,0.305105677136771,-6.65082588130524,"BANF1","BAF nuclear assembly factor 1","Not significant",0.515549711314544
-1.272075,-3.2635,-1.68264140760723,0.155371241920888,0.305436487092909,-6.65204550068723,"UC.134","long non-coding RNA uc.134","Not significant",0.51507908385919
-1.272075,-3.2635,-1.68264140760723,0.155371241920888,0.305436487092909,-6.65204550068723,"LOC124903848","uncharacterized LOC124903848","Not significant",0.51507908385919
-0.4516,-1.60026666666667,-1.68222522497894,0.155453461751674,0.30557835444835,-6.65257736000832,"ERICH6","glutamate rich 6","Not significant",0.514877412127021
-0.51245,-0.0930833333333333,-1.68204567714065,0.155488946229005,0.305628340663803,-6.65280680208183,"PCDHB17P","protocadherin beta 17 pseudogene","Not significant",0.514806376460153
-0.351,1.27065,-1.68186401190881,0.155524857473715,0.305679159212112,-6.65303894347776,"LOC124902384","uncharacterized LOC124902384","Not significant",0.514734169869643
0.0819500000000017,4.52798333333333,1.68167390829317,0.155562445745483,0.305733267118539,-6.65328186091309,"YJU2B","YJU2 splicing factor homolog B","Not significant",0.514657302719948
-0.231349999999999,2.68346666666667,-1.68135441891593,0.155625637447378,0.30582389788312,-6.6536900934707,"TVP23C","trans-golgi network vesicle protein 23 homolog C","Not significant",0.514528580685479
0.0981250000000005,5.00246666666667,1.68133901805156,0.155628684232356,0.30582389788312,-6.65370977165716,"NUDT22","nudix hydrolase 22","Not significant",0.514528580685479
0.144225000000001,3.1018,1.68124971934277,0.155646351565152,0.305838842091493,-6.65382387060485,"OLMALINC","oligodendrocyte maturation-associated long intergenic non-coding RNA","Not significant",0.514507359228588
0.199725000000001,2.81755,1.68119270222554,0.155657633192069,0.305841237522771,-6.65389672182031,"LOC124903618","uncharacterized LOC124903618","Not significant",0.514503957703444
0.0908000000000024,5.89033333333333,1.68103317109541,0.155689203012196,0.305883492976902,-6.6541005525758,"ATP6V1H","ATPase H+ transporting V1 subunit H","Not significant",0.514443959113641
-0.53725,-1.58881666666667,-1.68097218839437,0.155701272660341,0.305887433342279,-6.65417846801438,"LINC02696","long intergenic non-protein coding RNA 2696","Not significant",0.514438364604761
